number_of_packets,average_packet_length,number_of_unique_dests,TCP_protocol_count,UDP_protocol_count,Packet_length_variance,Inter_arrival_time_variance,label
1,40.0,1,1,0,0.0,0.0,messaging
3,221.67,2,3,0,26158.33,6.09,messaging
2,228.5,2,2,0,1740.5,0.18,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,276.6,2,5,0,68122.3,0.15,messaging
3,153.0,2,3,0,9649.0,0.04,messaging
3,264.0,2,3,0,40132.0,2.88,messaging
3,143.67,2,3,0,8060.33,1.21,messaging
3,193.0,2,3,0,17577.0,2.91,messaging
3,160.67,2,3,0,11545.33,1.2,messaging
5,355.8,2,5,0,55874.2,0.04,messaging
3,167.67,2,3,0,12980.33,6.36,messaging
5,263.6,2,5,0,56016.8,0.01,messaging
6,206.83,2,6,0,22351.37,0.02,messaging
6,170.33,2,6,0,11378.27,3.93,messaging
6,150.67,2,6,0,7599.47,2.37,messaging
3,142.0,2,3,0,7807.0,0.02,messaging
3,199.67,2,3,0,19126.33,0.12,messaging
3,143.33,2,3,0,8009.33,6.02,messaging
3,193.33,2,3,0,17642.33,0.12,messaging
5,221.8,2,5,0,25010.7,2.55,messaging
3,142.67,2,3,0,7906.33,0.09,messaging
3,215.0,2,3,0,23671.0,0.15,messaging
3,146.67,2,3,0,8533.33,5.78,messaging
3,196.33,2,3,0,18336.33,0.16,messaging
3,143.0,2,3,0,7969.0,5.77,messaging
3,199.33,2,3,0,19065.33,0.16,messaging
3,142.67,2,3,0,7906.33,5.78,messaging
4,327.25,2,4,0,64113.58,0.07,messaging
4,166.0,2,4,0,21192.0,0.0,messaging
3,164.67,2,3,0,12556.33,2.56,messaging
3,197.67,2,3,0,18644.33,1.44,messaging
3,144.67,2,3,0,8220.33,2.56,messaging
3,197.0,2,3,0,18489.0,1.43,messaging
3,144.67,2,3,0,8225.33,2.59,messaging
3,196.67,2,3,0,18409.33,1.41,messaging
3,146.0,2,3,0,8427.0,2.59,messaging
3,197.33,2,3,0,18566.33,1.41,messaging
3,144.67,2,3,0,8217.33,2.56,messaging
26,254.23,2,22,4,77277.94,0.03,messaging
13,263.31,2,13,0,140584.23,0.0,messaging
17,421.06,2,15,2,242322.43,0.0,messaging
15,276.67,2,15,0,134440.67,0.0,messaging
7,52.29,2,7,0,440.24,0.01,messaging
3,194.67,2,3,0,17950.33,0.02,messaging
3,145.33,2,3,0,8330.33,2.57,messaging
4,508.5,2,4,0,71792.33,0.46,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,210.67,2,3,0,22134.33,2.75,messaging
3,241.0,2,3,0,52057.0,0.09,messaging
3,198.0,2,3,0,18759.0,6.21,messaging
3,145.67,2,3,0,8404.33,0.1,messaging
8,40.0,2,8,0,0.0,0.06,messaging
3,196.33,2,3,0,18342.33,4.32,messaging
3,143.33,2,3,0,8012.33,0.1,messaging
3,196.0,2,3,0,18277.0,6.18,messaging
7,276.29,2,7,0,33977.57,0.04,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,202.0,2,3,0,19939.0,0.12,messaging
3,362.33,2,3,0,78736.33,5.43,messaging
3,213.33,2,3,0,22933.33,0.22,messaging
3,145.0,2,3,0,8289.0,5.44,messaging
7,107.43,3,7,0,13263.95,0.07,messaging
3,145.67,2,3,0,8376.33,5.45,messaging
3,197.67,2,3,0,18644.33,0.22,messaging
3,143.67,2,3,0,8116.33,5.42,messaging
3,196.0,2,3,0,18261.0,0.22,messaging
3,146.0,2,3,0,8436.0,5.43,messaging
3,194.0,2,3,0,17823.0,0.22,messaging
5,317.4,2,5,0,56066.3,0.62,messaging
3,210.0,2,3,0,30891.0,1.54,messaging
2,312.5,2,2,0,2664.5,3.53,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,140.67,2,3,0,7625.33,1.64,messaging
2,272.0,2,2,0,2.0,3.54,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,304.4,2,5,0,86020.8,0.05,messaging
2,196.5,2,2,0,12.5,1.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,283.5,2,2,0,60.5,3.69,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,192.0,2,2,0,2.0,2.37,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,275.0,2,2,0,0.0,3.72,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,202.0,2,2,0,18.0,2.37,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,195.33,2,3,0,18105.33,2.45,messaging
2,190.5,2,2,0,84.5,2.31,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,215.67,2,3,0,24334.33,2.48,messaging
2,191.0,2,2,0,2.0,2.27,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,198.67,2,3,0,18890.33,2.52,messaging
2,193.0,2,2,0,2.0,2.26,messaging
1,40.0,1,1,0,0.0,0.0,messaging
4,393.75,2,4,0,147154.92,0.22,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,140.67,2,3,0,7604.33,0.04,messaging
3,203.0,2,3,0,20059.0,0.59,messaging
3,162.67,2,3,0,12069.33,4.13,messaging
3,195.33,2,3,0,18100.33,0.6,messaging
3,145.67,2,3,0,8380.33,4.11,messaging
3,198.0,2,3,0,18732.0,0.6,messaging
3,368.0,2,3,0,84688.0,0.61,messaging
2,118.0,2,2,0,12168.0,0.0,messaging
2,194.0,2,2,0,0.0,2.92,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,210.0,2,3,0,21931.0,0.36,messaging
2,204.0,2,2,0,162.0,7.36,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,194.0,2,3,0,17796.0,0.35,messaging
5,173.2,2,5,0,5801.2,0.96,messaging
3,198.33,2,3,0,18802.33,2.36,messaging
3,154.0,2,3,0,9943.0,1.7,messaging
3,197.67,2,3,0,18664.33,2.26,messaging
3,143.0,2,3,0,7969.0,1.7,messaging
3,192.33,2,3,0,17406.33,2.26,messaging
3,144.67,2,3,0,8217.33,1.67,messaging
5,268.4,2,5,0,66104.8,0.42,messaging
3,215.0,2,3,0,23725.0,0.4,messaging
3,159.0,2,3,0,11041.0,2.92,messaging
3,232.0,2,3,0,30564.0,1.21,messaging
4,466.25,2,4,0,73658.25,1.86,messaging
4,143.5,2,4,0,15819.0,0.0,messaging
3,195.33,2,3,0,18121.33,0.0,messaging
3,195.0,2,3,0,23871.0,7.67,messaging
3,242.33,2,3,0,35674.33,0.0,messaging
1,76.0,1,0,1,0.0,0.0,messaging
3,147.67,2,3,0,8706.33,0.75,messaging
3,189.67,2,3,0,16806.33,0.0,messaging
3,143.67,2,3,0,8060.33,7.71,messaging
3,271.0,2,3,0,54783.0,0.0,messaging
5,313.8,2,5,0,45932.7,3.65,messaging
6,207.0,2,6,0,23125.6,0.02,messaging
2,90.0,2,0,1,392.0,9.3,messaging
6,235.83,2,6,0,34827.37,0.05,messaging
6,169.83,2,6,0,11111.77,3.97,messaging
5,292.4,2,5,0,69914.3,0.52,messaging
3,232.67,2,3,0,27921.33,3.34,messaging
4,387.5,2,4,0,45657.67,0.15,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,228.0,2,3,0,29872.0,0.33,messaging
3,207.0,2,3,0,21189.0,0.72,messaging
3,143.67,2,3,0,8102.33,3.81,messaging
3,199.33,2,3,0,19065.33,0.72,messaging
3,144.67,2,3,0,8220.33,3.8,messaging
3,218.0,2,3,0,25284.0,0.73,messaging
3,144.0,2,3,0,8116.0,3.77,messaging
3,195.33,2,3,0,18096.33,0.74,messaging
5,277.4,2,5,0,71836.3,0.91,messaging
3,143.0,2,3,0,7963.0,1.23,messaging
3,219.67,2,3,0,25140.33,0.17,messaging
3,146.33,2,3,0,8480.33,5.73,messaging
3,205.0,2,3,0,20551.0,0.17,messaging
5,291.4,2,5,0,35997.8,1.58,messaging
3,222.0,2,3,0,38068.0,0.49,messaging
2,308.0,2,2,0,1922.0,2.7,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,271.2,2,5,0,70319.7,1.01,messaging
2,436.0,2,2,0,11250.0,3.39,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,159.0,2,3,0,11001.0,0.05,messaging
2,272.0,2,2,0,18.0,10.11,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,199.0,2,2,0,2.0,0.08,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,238.6,2,5,0,12854.3,2.45,messaging
3,142.33,2,3,0,7856.33,0.57,messaging
3,217.33,2,3,0,24810.33,4.2,messaging
2,244.0,2,2,0,4418.0,0.89,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,203.67,2,3,0,20180.33,4.14,messaging
2,197.0,2,2,0,0.0,0.91,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,280.4,2,5,0,71380.3,0.68,messaging
3,217.0,2,3,0,24199.0,0.86,messaging
2,197.5,2,2,0,0.5,0.86,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,197.0,2,3,0,18489.0,4.22,messaging
2,194.5,2,2,0,12.5,0.87,messaging
6,264.83,2,6,0,46268.97,0.0,messaging
3,204.67,2,3,0,20660.33,4.46,messaging
2,338.5,2,2,0,45300.5,0.63,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,219.0,2,3,0,25153.0,4.74,messaging
2,245.5,2,2,0,4140.5,0.61,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,196.33,2,3,0,18332.33,4.74,messaging
176,861.65,3,0,176,331064.01,0.0,regular_browsing
2,65.5,2,0,2,312.5,0.01,regular_browsing
2,55.5,2,0,2,4.5,0.0,regular_browsing
2,208.5,2,0,2,13612.5,0.08,regular_browsing
40,85.1,14,22,18,30241.89,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.06,regular_browsing
2,356.5,2,0,2,8580.5,0.05,regular_browsing
25,516.92,4,0,25,296756.74,0.0,regular_browsing
36,312.06,5,4,32,190838.4,0.0,regular_browsing
4,55.5,2,0,4,3.0,0.01,regular_browsing
7,104.71,4,4,3,7547.9,0.0,regular_browsing
18,52.39,9,16,2,1.55,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.01,regular_browsing
2,55.5,2,0,2,4.5,0.05,regular_browsing
3,134.0,3,0,3,18489.0,0.0,regular_browsing
54,335.33,6,4,50,213210.42,0.0,regular_browsing
323,887.01,4,0,323,312672.64,0.0,regular_browsing
712,1133.67,3,0,712,152155.43,0.0,regular_browsing
682,1129.47,5,0,682,155829.57,0.0,regular_browsing
738,1130.73,5,2,736,155661.03,0.0,regular_browsing
1072,1144.81,7,10,1062,143473.89,0.0,regular_browsing
1337,1141.49,4,0,1337,145233.86,0.0,regular_browsing
499,1151.74,3,0,499,136018.6,0.0,regular_browsing
579,1124.6,4,8,571,163403.06,0.0,regular_browsing
536,1133.96,3,0,536,151670.68,0.0,regular_browsing
1185,1152.38,2,0,1185,135047.91,0.0,regular_browsing
963,1139.44,4,6,957,148442.38,0.0,regular_browsing
959,1146.21,2,1,958,141661.66,0.0,regular_browsing
25,52.08,13,24,1,0.16,0.0,regular_browsing
7,59.57,2,7,0,493.95,0.01,regular_browsing
1,291.0,1,0,1,0.0,0.0,regular_browsing
6,65.33,3,4,2,858.27,0.01,regular_browsing
4,70.25,2,4,0,1332.25,0.0,regular_browsing
4,70.25,2,4,0,1332.25,0.04,regular_browsing
9,89.78,3,8,1,5955.19,0.0,regular_browsing
32,314.41,5,10,22,208984.7,0.0,regular_browsing
10,48.4,6,10,0,33.6,0.0,regular_browsing
1,57.0,1,0,1,0.0,0.0,regular_browsing
2,174.0,2,0,2,27378.0,0.02,regular_browsing
4,59.25,3,0,4,22.92,0.01,regular_browsing
2,55.5,2,0,2,4.5,0.01,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
8,706.0,4,0,8,376933.14,0.01,regular_browsing
12,116.42,3,0,12,34515.54,0.0,regular_browsing
16,56.75,9,14,2,295.27,0.0,regular_browsing
2,87.5,2,2,0,2520.5,0.0,regular_browsing
34,345.76,6,0,34,191056.31,0.0,regular_browsing
11,139.0,3,0,11,64738.2,0.0,regular_browsing
5,134.2,3,0,5,26074.7,0.01,regular_browsing
4,55.25,3,0,4,4.25,0.01,regular_browsing
3,133.67,3,0,3,18569.33,0.01,regular_browsing
4,69.0,3,2,2,904.67,0.01,regular_browsing
19,52.79,11,16,3,33.29,0.0,regular_browsing
5,101.0,4,2,3,11285.5,0.01,regular_browsing
7,81.86,2,0,7,2109.81,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.01,regular_browsing
16,60.5,4,14,2,354.13,0.0,regular_browsing
32,307.59,5,0,32,187347.47,0.0,regular_browsing
75,293.87,11,43,32,279116.85,0.0,regular_browsing
20,97.95,12,14,6,39395.21,0.0,regular_browsing
10,52.7,4,8,2,2.68,0.0,regular_browsing
3,134.0,3,0,3,18489.0,0.01,regular_browsing
5,56.4,3,0,5,1.8,0.01,regular_browsing
13,133.38,4,0,13,32143.92,0.0,regular_browsing
5,252.2,2,0,5,171183.7,0.0,regular_browsing
7,108.57,4,0,7,8802.29,0.0,regular_browsing
52,232.65,7,38,14,210019.56,0.0,regular_browsing
14,548.93,8,9,5,1125376.84,0.0,regular_browsing
11,55.45,3,4,7,18.07,0.0,regular_browsing
11,170.27,6,6,5,32077.62,0.0,regular_browsing
11,80.27,4,6,5,4966.82,0.0,regular_browsing
10,110.9,4,7,3,19924.77,0.0,regular_browsing
8,76.38,4,2,6,3517.98,0.0,regular_browsing
3,134.0,3,0,3,18489.0,0.0,regular_browsing
9,60.33,3,6,3,190.75,0.0,regular_browsing
6,55.33,3,0,6,3.47,0.01,regular_browsing
6,53.5,4,3,3,3.9,0.0,regular_browsing
10,184.8,5,5,5,32963.73,0.0,regular_browsing
27,293.52,3,7,20,174455.03,0.0,regular_browsing
6,136.83,3,4,2,33232.57,0.01,regular_browsing
2,131.5,2,2,0,16744.5,0.0,regular_browsing
1,291.0,1,0,1,0.0,0.0,regular_browsing
5,58.8,4,0,5,56.7,0.01,regular_browsing
8,52.0,5,8,0,0.0,0.02,regular_browsing
10,1863.4,4,9,1,7120769.38,0.01,regular_browsing
112,1781.51,3,112,0,10835878.77,0.0,regular_browsing
3,134.0,3,0,3,18489.0,0.09,regular_browsing
4,59.75,2,4,0,240.25,0.01,regular_browsing
47,52.0,19,47,0,0.0,0.0,regular_browsing
14,184.79,5,13,1,45751.1,0.0,regular_browsing
19,99.79,4,8,11,13084.51,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.01,regular_browsing
3,64.0,2,0,3,3.0,0.02,regular_browsing
7,381.86,5,0,7,229972.48,0.01,regular_browsing
18,213.39,3,0,18,113276.6,0.0,regular_browsing
2,89.5,2,0,2,2520.5,0.0,regular_browsing
25,52.48,13,22,3,2.01,0.0,regular_browsing
14,182.79,6,6,8,34127.57,0.0,regular_browsing
21,258.43,3,21,0,162302.76,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.03,regular_browsing
3,131.67,3,2,1,19040.33,0.03,regular_browsing
7,149.57,3,5,2,29204.29,0.0,regular_browsing
5,66.6,3,5,0,1065.8,0.04,regular_browsing
14,143.5,7,13,1,27307.19,0.0,regular_browsing
6,100.67,2,6,0,8833.07,0.0,regular_browsing
9,97.78,5,5,4,6160.94,0.06,regular_browsing
6,70.5,2,0,6,1285.1,0.0,regular_browsing
16,442.0,3,0,16,280052.4,0.01,regular_browsing
8,168.25,2,0,8,50327.36,0.0,regular_browsing
9,249.44,5,9,0,130653.53,0.01,regular_browsing
9,107.44,2,9,0,15756.78,0.0,regular_browsing
1,57.0,1,0,1,0.0,0.0,regular_browsing
2,172.5,2,0,2,28084.5,0.02,regular_browsing
7,81.71,2,0,7,2095.24,0.0,regular_browsing
6,317.33,3,6,0,71598.27,0.09,regular_browsing
7,122.57,3,5,2,19851.29,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.04,regular_browsing
3,152.33,3,0,3,14905.33,0.08,regular_browsing
2,55.0,2,0,2,8.0,0.02,regular_browsing
2,55.0,2,0,2,8.0,0.02,regular_browsing
2,55.0,2,0,2,8.0,0.02,regular_browsing
12,204.25,5,7,5,43538.2,0.0,regular_browsing
13,130.92,3,11,2,29786.91,0.0,regular_browsing
2,55.0,2,0,2,8.0,0.07,regular_browsing
1,291.0,1,0,1,0.0,0.0,regular_browsing
9,73.89,3,4,5,871.86,0.02,regular_browsing
2,55.5,2,0,2,4.5,0.0,regular_browsing
13,193.0,6,9,4,42088.17,0.0,regular_browsing
10,127.0,3,7,3,41182.67,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
7,204.71,3,0,7,56150.57,0.01,regular_browsing
24,115.21,6,6,18,36813.74,0.0,regular_browsing
7,54.71,4,2,5,5.24,0.0,regular_browsing
5,55.2,3,0,5,2.7,0.0,regular_browsing
19,149.63,10,14,5,64357.47,0.0,regular_browsing
12,91.42,4,8,4,12108.63,0.0,regular_browsing
6,55.5,4,0,6,2.7,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.0,regular_browsing
6,105.67,5,1,5,8931.87,0.01,regular_browsing
10,185.6,4,3,7,68397.6,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.0,regular_browsing
3,56.0,2,0,3,3.0,0.01,regular_browsing
11,218.73,5,5,6,45402.82,0.0,regular_browsing
29,86.62,10,27,2,12072.96,0.0,regular_browsing
4,55.25,3,0,4,4.25,0.0,regular_browsing
3,134.0,3,0,3,18489.0,0.04,regular_browsing
2,55.5,2,0,2,4.5,0.08,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
5,429.8,3,3,2,180759.7,0.01,regular_browsing
44,75.61,19,41,3,9701.87,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
6,158.83,4,0,6,25466.17,0.01,regular_browsing
53,316.75,6,15,38,184651.15,0.0,regular_browsing
5,55.8,3,0,5,2.7,0.01,regular_browsing
8,58.5,3,0,8,44.86,0.0,regular_browsing
75,686.73,8,44,31,1725742.25,0.0,regular_browsing
102,575.95,14,49,53,1200338.62,0.0,regular_browsing
243,1897.0,8,207,36,6649765.78,0.0,regular_browsing
362,1978.8,5,333,29,4108547.58,0.0,regular_browsing
212,2200.42,7,200,12,1783186.26,0.0,regular_browsing
269,2371.21,3,266,3,2066049.24,0.0,regular_browsing
2,56.0,2,0,2,2.0,0.01,regular_browsing
17,945.53,4,14,3,3389835.64,0.01,regular_browsing
16,52.5,9,14,2,2.0,0.0,regular_browsing
19,764.0,4,11,8,1453129.78,0.0,regular_browsing
159,685.42,7,152,7,1572436.08,0.0,regular_browsing
98,881.41,4,81,17,2011042.99,0.0,regular_browsing
71,881.44,3,66,5,1997385.25,0.0,regular_browsing
118,1087.71,4,111,7,2524855.13,0.0,regular_browsing
10,256.5,3,8,2,222736.06,0.0,regular_browsing
5,109.8,4,0,5,10333.2,0.0,regular_browsing
91,709.41,13,82,9,1730436.38,0.0,regular_browsing
57,1494.44,2,56,1,2019320.57,0.0,regular_browsing
50,365.1,4,16,34,229730.54,0.0,regular_browsing
22,478.64,3,19,3,839504.34,0.0,regular_browsing
50,694.7,3,50,0,1223749.11,0.0,regular_browsing
57,466.02,6,33,24,466362.52,0.0,regular_browsing
31,580.16,5,28,3,1749283.87,0.0,regular_browsing
15,417.07,4,14,1,514275.64,0.0,regular_browsing
18,191.0,4,11,7,38460.71,0.0,regular_browsing
36,1310.08,6,36,0,4625877.91,0.0,regular_browsing
4,115.5,4,0,4,13689.0,0.01,regular_browsing
4,59.75,3,0,4,68.25,0.0,regular_browsing
222,312.05,27,128,94,321861.4,0.0,regular_browsing
70,1256.27,4,62,8,12805477.1,0.0,regular_browsing
22,329.91,7,12,10,172798.66,0.0,regular_browsing
107,403.87,2,107,0,1520602.23,0.0,regular_browsing
32,52.0,17,32,0,0.0,0.0,regular_browsing
2,224.0,2,0,2,8978.0,0.03,regular_browsing
31,449.48,3,20,11,634768.72,0.0,regular_browsing
8,281.0,2,8,0,117601.71,0.01,regular_browsing
3,73.0,2,1,2,837.0,0.01,regular_browsing
4,143.25,4,0,4,12746.92,0.0,regular_browsing
11,62.73,4,9,2,561.02,0.0,regular_browsing
33,161.79,10,22,11,101554.55,0.0,regular_browsing
31,241.13,4,0,31,136469.72,0.0,regular_browsing
14,200.07,9,8,6,98014.38,0.0,regular_browsing
21,153.9,7,17,4,65266.69,0.0,regular_browsing
11,57.36,4,5,6,128.85,0.0,regular_browsing
8,57.75,3,6,2,183.64,0.0,regular_browsing
11,275.55,7,2,9,160562.27,0.0,regular_browsing
21,187.38,5,4,16,100350.95,0.0,regular_browsing
16,53.25,8,10,6,3.93,0.0,regular_browsing
11,62.82,4,9,2,559.16,0.0,regular_browsing
13,204.0,6,7,5,95204.33,0.0,regular_browsing
13,125.38,4,8,5,23919.26,0.0,regular_browsing
28,280.68,5,0,28,158457.71,0.0,regular_browsing
5,70.4,2,0,5,881.3,0.01,regular_browsing
9,1063.44,5,4,5,5566481.03,0.0,regular_browsing
12,72.25,4,10,2,5198.39,0.0,regular_browsing
31,57.97,12,29,2,298.7,0.0,regular_browsing
4,53.75,2,2,2,5.58,0.0,regular_browsing
29,280.45,6,3,26,146290.68,0.0,regular_browsing
11,145.91,4,8,3,34397.49,0.0,regular_browsing
3,55.0,2,0,3,3.0,0.01,regular_browsing
24,374.46,3,0,24,229701.13,0.0,regular_browsing
3,134.0,3,0,3,18489.0,0.01,regular_browsing
4,55.5,3,0,4,3.0,0.0,regular_browsing
3,103.67,3,0,3,6962.33,0.01,regular_browsing
28,53.57,12,27,1,54.7,0.0,regular_browsing
18,98.06,4,17,1,15913.23,0.0,regular_browsing
10,198.5,3,8,2,103373.83,0.0,regular_browsing
1,200.0,1,0,1,0.0,0.0,regular_browsing
4,55.5,3,0,4,3.0,0.02,regular_browsing
10,135.1,5,7,3,22954.99,0.0,regular_browsing
36,262.03,4,36,0,198389.8,0.0,regular_browsing
12,76.5,5,11,1,2305.36,0.0,regular_browsing
19,127.42,9,13,6,78085.48,0.0,regular_browsing
34,410.41,5,9,25,233268.86,0.0,regular_browsing
12,78.92,4,10,2,4571.54,0.0,regular_browsing
8,154.38,4,7,1,25486.27,0.0,regular_browsing
1,291.0,1,0,1,0.0,0.0,regular_browsing
10,59.3,3,10,0,532.9,0.0,regular_browsing
4,70.25,2,4,0,1332.25,0.0,regular_browsing
1,52.0,1,1,0,0.0,0.0,regular_browsing
10,180.7,5,7,3,33966.23,0.0,regular_browsing
19,123.84,4,17,2,23675.58,0.0,regular_browsing
22,258.18,3,0,22,148306.44,0.0,regular_browsing
3,169.33,3,0,3,38876.33,0.01,regular_browsing
10,131.2,5,6,4,28110.4,0.0,regular_browsing
16,63.5,5,7,9,521.73,0.0,regular_browsing
5,55.8,3,0,5,2.7,0.0,regular_browsing
15,57.47,7,12,3,350.98,0.0,regular_browsing
8,215.38,5,3,5,47873.41,0.0,regular_browsing
35,282.17,5,29,6,314254.68,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
4,55.25,3,0,4,4.25,0.0,regular_browsing
3,134.0,3,0,3,18489.0,0.01,regular_browsing
16,53.94,9,12,4,18.33,0.03,regular_browsing
8,312.62,5,2,6,176220.84,0.0,regular_browsing
11,128.73,4,7,4,27594.62,0.0,regular_browsing
4,57.75,3,0,4,62.25,0.0,regular_browsing
6,139.5,3,0,6,39120.3,0.0,regular_browsing
8,720.38,4,0,8,360021.98,0.0,regular_browsing
13,116.77,3,4,9,34204.69,0.0,regular_browsing
7,54.29,4,2,5,4.24,0.0,regular_browsing
10,52.7,10,8,2,2.68,0.0,regular_browsing
14,111.93,4,11,3,16950.23,0.0,regular_browsing
22,110.68,8,13,9,12468.04,0.0,regular_browsing
26,342.42,6,19,7,430156.01,0.0,regular_browsing
7,115.14,3,4,3,22051.14,0.0,regular_browsing
7,54.86,4,0,7,14.14,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
9,57.89,4,5,4,158.36,0.0,regular_browsing
16,112.69,7,14,2,14690.76,0.0,regular_browsing
37,263.65,6,9,28,161622.96,0.0,regular_browsing
10,81.7,4,7,3,5554.9,0.04,regular_browsing
9,130.33,5,6,3,23476.25,0.01,regular_browsing
11,103.45,3,5,6,14370.47,0.0,regular_browsing
32,212.94,5,4,28,109258.9,0.0,regular_browsing
8,153.62,5,5,3,26770.84,0.0,regular_browsing
11,119.82,3,9,2,20907.16,0.0,regular_browsing
3,55.67,3,0,3,5.33,0.01,regular_browsing
3,54.67,2,0,3,4.33,0.0,regular_browsing
7,110.29,5,4,3,6847.24,0.01,regular_browsing
52,255.52,6,4,48,133318.57,0.0,regular_browsing
8,57.5,3,4,4,110.57,0.0,regular_browsing
7,276.43,3,0,7,208394.95,0.0,regular_browsing
18,156.94,6,3,15,28502.17,0.0,regular_browsing
14,98.14,4,6,8,4835.67,0.0,regular_browsing
6,54.83,3,0,6,2.97,0.0,regular_browsing
1,187.0,1,0,1,0.0,0.0,regular_browsing
4,115.75,3,0,4,13658.25,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.01,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
6,54.33,4,2,4,5.07,0.0,regular_browsing
13,152.15,5,6,7,28565.97,0.0,regular_browsing
8,125.0,2,8,0,26948.86,0.0,regular_browsing
4,53.75,3,2,2,5.58,0.03,regular_browsing
6,52.0,2,6,0,0.0,0.01,regular_browsing
1,291.0,1,0,1,0.0,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.05,regular_browsing
7,82.14,2,0,7,2096.48,0.0,regular_browsing
7,235.0,4,6,1,39630.33,0.05,regular_browsing
19,89.0,4,10,9,7354.33,0.0,regular_browsing
5,102.0,4,0,5,11182.5,0.09,regular_browsing
2,55.0,2,0,2,8.0,0.01,regular_browsing
7,296.0,4,3,4,45623.67,0.1,regular_browsing
37,227.38,7,12,25,127614.96,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
6,66.5,3,2,4,825.1,0.01,regular_browsing
7,128.57,5,4,3,16701.29,0.0,regular_browsing
31,564.16,4,0,31,319272.87,0.0,regular_browsing
5,56.6,3,0,5,5.3,0.0,regular_browsing
11,193.27,3,0,11,132823.62,0.0,regular_browsing
9,197.33,5,3,6,44711.0,0.0,regular_browsing
20,67.7,8,14,6,2835.69,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
4,53.75,3,2,2,5.58,0.01,regular_browsing
6,238.67,6,3,3,122391.87,0.0,regular_browsing
3,110.0,2,3,0,10092.0,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
8,471.25,4,3,5,175265.07,0.05,regular_browsing
39,133.82,11,22,17,57806.84,0.0,regular_browsing
1,291.0,1,0,1,0.0,0.0,regular_browsing
2,52.0,2,2,0,0.0,0.04,regular_browsing
4,55.25,3,0,4,4.25,0.02,regular_browsing
4,375.25,2,3,1,43652.25,0.01,regular_browsing
12,77.83,5,10,2,4478.7,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.01,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
3,134.0,3,0,3,18489.0,0.01,regular_browsing
2,55.5,2,0,2,4.5,0.0,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
2,55.5,2,0,2,4.5,0.02,regular_browsing
12,169.67,4,9,3,35163.88,0.01,regular_browsing
15,71.53,8,15,0,3785.27,0.0,regular_browsing
4,53.25,2,3,1,6.25,0.01,regular_browsing
2,55.5,2,0,2,4.5,0.03,regular_browsing
6,94.0,4,0,6,9330.0,0.0,regular_browsing
